name,position_number,bank_number,active,parent_node,tree_number,title_rank,past_title_rank,paid_point,bonus_point,total_paid_point,total_bonus_point,binary_number_1,binary_number_3,binary_number_5,binary_number_7,riseup_binary_bonus,product_free_bonus,matching_bonus,car_bonus,house_bonus,sharing_bonus
Node_30123,1,0,True,Node_15060,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30124,5,0,True,Node_15060,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30125,1,0,True,Node_15061,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30126,1,0,True,Node_15061,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30127,3,0,True,Node_15062,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30128,3,0,True,Node_15062,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30129,5,0,True,Node_15063,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30130,3,0,True,Node_15063,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30131,7,0,True,Node_15064,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30132,7,0,True,Node_15064,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30133,1,0,True,Node_15065,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30134,1,0,True,Node_15065,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30135,5,0,True,Node_15066,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30136,7,0,True,Node_15066,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30137,3,0,True,Node_15067,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30138,5,0,True,Node_15067,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30139,7,0,True,Node_15068,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30140,3,0,True,Node_15068,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30141,7,0,True,Node_15069,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30142,1,0,True,Node_15069,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30143,3,0,True,Node_15070,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30144,7,0,True,Node_15070,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30145,3,0,True,Node_15071,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30146,5,0,True,Node_15071,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30147,5,0,True,Node_15072,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30148,7,0,True,Node_15072,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30149,1,0,True,Node_15073,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30150,3,0,True,Node_15073,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30151,1,0,True,Node_15074,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30152,7,0,True,Node_15074,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30153,5,0,True,Node_15075,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30154,3,0,True,Node_15075,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30155,7,0,True,Node_15076,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30156,3,0,True,Node_15076,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30157,1,0,True,Node_15077,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30158,7,0,True,Node_15077,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30159,3,0,True,Node_15078,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30160,3,0,True,Node_15078,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30161,1,0,True,Node_15079,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30162,7,0,True,Node_15079,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30163,1,0,True,Node_15080,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30164,3,0,True,Node_15080,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30165,1,0,True,Node_15081,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30166,5,0,True,Node_15081,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30167,3,0,True,Node_15082,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30168,3,0,True,Node_15082,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30169,7,0,True,Node_15083,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30170,7,0,True,Node_15083,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30171,1,0,True,Node_15084,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30172,7,0,True,Node_15084,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30173,5,0,True,Node_15085,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30174,7,0,True,Node_15085,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30175,1,0,True,Node_15086,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30176,5,0,True,Node_15086,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30177,1,0,True,Node_15087,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30178,5,0,True,Node_15087,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30179,5,0,True,Node_15088,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30180,3,0,True,Node_15088,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30181,3,0,True,Node_15089,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30182,7,0,True,Node_15089,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30183,1,0,True,Node_15090,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30184,5,0,True,Node_15090,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30185,7,0,True,Node_15091,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30186,3,0,True,Node_15091,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30187,1,0,True,Node_15092,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30188,7,0,True,Node_15092,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30189,1,0,True,Node_15093,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30190,3,0,True,Node_15093,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30191,1,0,True,Node_15094,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30192,7,0,True,Node_15094,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30193,1,0,True,Node_15095,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30194,7,0,True,Node_15095,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30195,5,0,True,Node_15096,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30196,1,0,True,Node_15096,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30197,1,0,True,Node_15097,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30198,1,0,True,Node_15097,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30199,5,0,True,Node_15098,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30200,7,0,True,Node_15098,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30201,3,0,True,Node_15099,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30202,3,0,True,Node_15099,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30203,1,0,True,Node_15100,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30204,7,0,True,Node_15100,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30205,1,0,True,Node_15101,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30206,3,0,True,Node_15101,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30207,1,0,True,Node_15102,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30208,7,0,True,Node_15102,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30209,3,0,True,Node_15103,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30210,3,0,True,Node_15103,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30211,5,0,True,Node_15104,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30212,7,0,True,Node_15104,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30213,5,0,True,Node_15105,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30214,7,0,True,Node_15105,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30215,7,0,True,Node_15106,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30216,3,0,True,Node_15106,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30217,3,0,True,Node_15107,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30218,3,0,True,Node_15107,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30219,3,0,True,Node_15108,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30220,5,0,True,Node_15108,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30221,1,0,True,Node_15109,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30222,1,0,True,Node_15109,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30223,1,0,True,Node_15110,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30224,5,0,True,Node_15110,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30225,5,0,True,Node_15111,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30226,1,0,True,Node_15111,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30227,5,0,True,Node_15112,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30228,5,0,True,Node_15112,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30229,3,0,True,Node_15113,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30230,3,0,True,Node_15113,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30231,7,0,True,Node_15114,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30232,5,0,True,Node_15114,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30233,3,0,True,Node_15115,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30234,5,0,True,Node_15115,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30235,1,0,True,Node_15116,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30236,5,0,True,Node_15116,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30237,5,0,True,Node_15117,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30238,1,0,True,Node_15117,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30239,1,0,True,Node_15118,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30240,5,0,True,Node_15118,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30241,5,0,True,Node_15119,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30242,5,0,True,Node_15119,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30243,5,0,True,Node_15120,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30244,5,0,True,Node_15120,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30245,3,0,True,Node_15121,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30246,1,0,True,Node_15121,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30247,5,0,True,Node_15122,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30248,1,0,True,Node_15122,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30249,5,0,True,Node_15123,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30250,7,0,True,Node_15123,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30251,5,0,True,Node_15124,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30252,3,0,True,Node_15124,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30253,7,0,True,Node_15125,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30254,3,0,True,Node_15125,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30255,7,0,True,Node_15126,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30256,1,0,True,Node_15126,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30257,3,0,True,Node_15127,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30258,7,0,True,Node_15127,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30259,1,0,True,Node_15128,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30260,1,0,True,Node_15128,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30261,7,0,True,Node_15129,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30262,1,0,True,Node_15129,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30263,3,0,True,Node_15130,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30264,3,0,True,Node_15130,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30265,5,0,True,Node_15131,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30266,1,0,True,Node_15131,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30267,3,0,True,Node_15132,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30268,3,0,True,Node_15132,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30269,7,0,True,Node_15133,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30270,1,0,True,Node_15133,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30271,1,0,True,Node_15134,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30272,3,0,True,Node_15134,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30273,7,0,True,Node_15135,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30274,1,0,True,Node_15135,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30275,3,0,True,Node_15136,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30276,3,0,True,Node_15136,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30277,1,0,True,Node_15137,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30278,7,0,True,Node_15137,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30279,1,0,True,Node_15138,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30280,1,0,True,Node_15138,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30281,3,0,True,Node_15139,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30282,3,0,True,Node_15139,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30283,5,0,True,Node_15140,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30284,1,0,True,Node_15140,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30285,3,0,True,Node_15141,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30286,7,0,True,Node_15141,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30287,1,0,True,Node_15142,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30288,5,0,True,Node_15142,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30289,1,0,True,Node_15143,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30290,3,0,True,Node_15143,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30291,7,0,True,Node_15144,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30292,1,0,True,Node_15144,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30293,7,0,True,Node_15145,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30294,7,0,True,Node_15145,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30295,3,0,True,Node_15146,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30296,3,0,True,Node_15146,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30297,5,0,True,Node_15147,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30298,3,0,True,Node_15147,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30299,5,0,True,Node_15148,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30300,1,0,True,Node_15148,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30301,1,0,True,Node_15149,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30302,7,0,True,Node_15149,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30303,7,0,True,Node_15150,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30304,3,0,True,Node_15150,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30305,3,0,True,Node_15151,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30306,5,0,True,Node_15151,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30307,3,0,True,Node_15152,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30308,1,0,True,Node_15152,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30309,1,0,True,Node_15153,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30310,7,0,True,Node_15153,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30311,5,0,True,Node_15154,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30312,3,0,True,Node_15154,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30313,1,0,True,Node_15155,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30314,5,0,True,Node_15155,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30315,5,0,True,Node_15156,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30316,3,0,True,Node_15156,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30317,7,0,True,Node_15157,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30318,7,0,True,Node_15157,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30319,3,0,True,Node_15158,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30320,1,0,True,Node_15158,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30321,3,0,True,Node_15159,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30322,1,0,True,Node_15159,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30323,3,0,True,Node_15160,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30324,1,0,True,Node_15160,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30325,5,0,True,Node_15161,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30326,3,0,True,Node_15161,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30327,1,0,True,Node_15162,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30328,7,0,True,Node_15162,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30329,1,0,True,Node_15163,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30330,7,0,True,Node_15163,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30331,7,0,True,Node_15164,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30332,1,0,True,Node_15164,1,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30333,3,0,True,Node_15165,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30334,7,0,True,Node_15165,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30335,1,0,True,Node_15166,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30336,3,0,True,Node_15166,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30337,1,0,True,Node_15167,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30338,7,0,True,Node_15167,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30339,7,0,True,Node_15168,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30340,1,0,True,Node_15168,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30341,1,0,True,Node_15169,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30342,1,0,True,Node_15169,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30343,1,0,True,Node_15170,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30344,3,0,True,Node_15170,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30345,3,0,True,Node_15171,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30346,5,0,True,Node_15171,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30347,3,0,True,Node_15172,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30348,1,0,True,Node_15172,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30349,7,0,True,Node_15173,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30350,3,0,True,Node_15173,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30351,7,0,True,Node_15174,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30352,5,0,True,Node_15174,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30353,7,0,True,Node_15175,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30354,5,0,True,Node_15175,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30355,1,0,True,Node_15176,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30356,5,0,True,Node_15176,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30357,5,0,True,Node_15177,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30358,1,0,True,Node_15177,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30359,5,0,True,Node_15178,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30360,7,0,True,Node_15178,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30361,5,0,True,Node_15179,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30362,5,0,True,Node_15179,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30363,3,0,True,Node_15180,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30364,7,0,True,Node_15180,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30365,1,0,True,Node_15181,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30366,3,0,True,Node_15181,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30367,1,0,True,Node_15182,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30368,7,0,True,Node_15182,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30369,5,0,True,Node_15183,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30370,5,0,True,Node_15183,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30371,1,0,True,Node_15184,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30372,7,0,True,Node_15184,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30373,1,0,True,Node_15185,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30374,1,0,True,Node_15185,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30375,1,0,True,Node_15186,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30376,5,0,True,Node_15186,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30377,5,0,True,Node_15187,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
Node_30378,1,0,True,Node_15187,0,0,0,20790,0,20790,0,0,0,0,0,0,0,0,0,0,0
